id,name,city,state_id/id,country_id
city_hr_32280,32280,Jarmina,country_state_hr_16,HR
city_hr_32281,32281,Ivankovo,country_state_hr_16,HR
city_hr_32282,32282,Retkovci,country_state_hr_16,HR
city_hr_32283,32283,Vođinci,country_state_hr_16,HR
city_hr_32284,32284,Stari Mikanovci,country_state_hr_16,HR
city_hr_33000,33000,Virovitica,country_state_hr_10,HR
city_hr_33404,33404,Špišić Bukovica,country_state_hr_10,HR
city_hr_33405,33405,Pitomača,country_state_hr_10,HR
city_hr_33406,33406,Lukač,country_state_hr_10,HR
city_hr_33407,33407,Gornje Bazje,country_state_hr_10,HR
city_hr_33410,33410,Suhopolje,country_state_hr_10,HR
city_hr_33411,33411,Gradina,country_state_hr_10,HR
city_hr_33412,33412,Cabuna,country_state_hr_10,HR
city_hr_33507,33507,Crnac,country_state_hr_10,HR
city_hr_33513,33513,Zdenci,country_state_hr_10,HR
city_hr_33514,33514,Čačinci,country_state_hr_10,HR
city_hr_33515,33515,Orahovica,country_state_hr_10,HR
city_hr_33517,33517,Mikleuš,country_state_hr_10,HR
city_hr_33518,33518,Nova Bukovica,country_state_hr_10,HR
city_hr_33520,33520,Slatina,country_state_hr_10,HR
city_hr_33522,33522,Voćin,country_state_hr_10,HR
city_hr_33523,33523,Čađavica,country_state_hr_10,HR
city_hr_33525,33525,Sopje,country_state_hr_10,HR
city_hr_33533,33533,Pivnica Slavonska,country_state_hr_10,HR
city_hr_34000,34000,Požega,country_state_hr_11,HR
city_hr_34308,34308,Jakšić,country_state_hr_11,HR
city_hr_34310,34310,Pleternica,country_state_hr_11,HR
city_hr_34311,34311,Kuzmica,country_state_hr_11,HR
city_hr_34312,34312,Sesvete (kod Požege),country_state_hr_11,HR
city_hr_34315,34315,Ratkovica,country_state_hr_11,HR
city_hr_34322,34322,Brestovac,country_state_hr_11,HR
city_hr_34330,34330,Velika,country_state_hr_11,HR
city_hr_34334,34334,Kaptol,country_state_hr_11,HR
city_hr_34335,34335,Vetovo,country_state_hr_11,HR
city_hr_34340,34340,Kutjevo,country_state_hr_11,HR
city_hr_34343,34343,Bektež,country_state_hr_11,HR
city_hr_34350,34350,Čaglin,country_state_hr_11,HR
city_hr_34543,34543,Poljana,country_state_hr_11,HR
city_hr_34550,34550,Pakrac,country_state_hr_11,HR
city_hr_34551,34551,Lipik,country_state_hr_11,HR
city_hr_34552,34552,Badljevina,country_state_hr_11,HR
city_hr_35000,35000,Slavonski Brod,country_state_hr_12,HR
city_hr_35105,35105,Slavonski Brod,country_state_hr_12,HR
city_hr_35106,35106,Slavonski Brod,country_state_hr_12,HR
city_hr_35107,35107,Podvinje,country_state_hr_12,HR
city_hr_35201,35201,Podcrkavlje,country_state_hr_12,HR
city_hr_35207,35207,Gornja Vrba,country_state_hr_12,HR
city_hr_35208,35208,Ruščica,country_state_hr_12,HR
city_hr_35209,35209,Bukovlje,country_state_hr_12,HR
city_hr_35210,35210,Vrpolje,country_state_hr_12,HR
city_hr_35211,35211,Trnjani,country_state_hr_12,HR
city_hr_35212,35212,Garčin,country_state_hr_12,HR
city_hr_35213,35213,Oprisavci,country_state_hr_12,HR
city_hr_35214,35214,Donji Andrijevci,country_state_hr_12,HR
city_hr_35216,35216,Prnjavor,country_state_hr_12,HR
city_hr_35220,35220,Slavonski Šamac,country_state_hr_12,HR
city_hr_35221,35221,Velika Kopanica,country_state_hr_12,HR
city_hr_35222,35222,Gundinci,country_state_hr_12,HR
city_hr_35224,35224,Sikirevci,country_state_hr_12,HR
city_hr_35250,35250,Oriovac,country_state_hr_12,HR
city_hr_35252,35252,Sibinj,country_state_hr_12,HR
city_hr_35253,35253,Brodski Stupnik,country_state_hr_12,HR
city_hr_35254,35254,Bebrina,country_state_hr_12,HR
city_hr_35255,35255,Slavonski Kobaš,country_state_hr_12,HR
city_hr_35257,35257,Lužani,country_state_hr_12,HR
city_hr_35400,35400,Nova Gradiška,country_state_hr_12,HR
city_hr_35403,35403,Rešetari,country_state_hr_12,HR
city_hr_35404,35404,Cernik,country_state_hr_12,HR
city_hr_35410,35410,Nova Kapela,country_state_hr_12,HR
city_hr_35414,35414,Vrbova,country_state_hr_12,HR
city_hr_35420,35420,Staro Petrovo Selo,country_state_hr_12,HR
city_hr_35422,35422,Zapolje,country_state_hr_12,HR
city_hr_35423,35423,Vrbje,country_state_hr_12,HR
city_hr_35424,35424,Orubica,country_state_hr_12,HR
city_hr_35425,35425,Davor,country_state_hr_12,HR
city_hr_35428,35428,Dragalić,country_state_hr_12,HR
city_hr_35429,35429,Gornji Bogićevci,country_state_hr_12,HR
city_hr_35430,35430,Okučani,country_state_hr_12,HR
city_hr_35435,35435,Stara Gradiška,country_state_hr_12,HR
city_hr_40000,40000,Čakovec,country_state_hr_20,HR
city_hr_40305,40305,Nedelišće,country_state_hr_20,HR
city_hr_40306,40306,Macinec,country_state_hr_20,HR
city_hr_40311,40311,Lopatinec,country_state_hr_20,HR
city_hr_40312,40312,Štrigova,country_state_hr_20,HR
city_hr_40313,40313,Sveti Martin na Muri,country_state_hr_20,HR
city_hr_40314,40314,Selnica,country_state_hr_20,HR
city_hr_40315,40315,Mursko Središče,country_state_hr_20,HR
city_hr_40317,40317,Podturen,country_state_hr_20,HR
city_hr_40318,40318,Dekanovec,country_state_hr_20,HR
city_hr_40319,40319,Belica,country_state_hr_20,HR
city_hr_40320,40320,Donji Kraljevec,country_state_hr_20,HR
city_hr_40321,40321,Mala Subotica,country_state_hr_20,HR
city_hr_40322,40322,Orehovica,country_state_hr_20,HR
city_hr_40323,40323,Prelog,country_state_hr_20,HR
city_hr_40324,40324,Goričan,country_state_hr_20,HR
city_hr_40326,40326,Sveta Marija,country_state_hr_20,HR
city_hr_40328,40328,Donja Dubrava,country_state_hr_20,HR
city_hr_40329,40329,Kotoriba,country_state_hr_20,HR
city_hr_42000,42000,Varaždin,country_state_hr_05,HR
city_hr_42202,42202,Trnovec Bartolovečki,country_state_hr_05,HR
city_hr_42203,42203,Jalžabet,country_state_hr_05,HR
city_hr_42204,42204,Turčin,country_state_hr_05,HR
city_hr_42205,42205,Vidovec,country_state_hr_05,HR
city_hr_42206,42206,Petrijanec,country_state_hr_05,HR
city_hr_42207,42207,Vinica,country_state_hr_05,HR
city_hr_42208,42208,Cestica,country_state_hr_05,HR
city_hr_42209,42209,Sračinec,country_state_hr_05,HR
city_hr_42220,42220,Novi Marof,country_state_hr_05,HR
city_hr_42222,42222,Ljubeščica,country_state_hr_05,HR
city_hr_42223,42223,Varaždinske Toplice,country_state_hr_05,HR
city_hr_42225,42225,Breznički Hum,country_state_hr_05,HR
city_hr_42230,42230,Ludbreg,country_state_hr_05,HR
city_hr_42231,42231,Mali Bukovec,country_state_hr_05,HR
city_hr_42232,42232,Donji Martijanec,country_state_hr_05,HR
city_hr_42233,42233,Sveti Đurđ,country_state_hr_05,HR
city_hr_42240,42240,Ivanec,country_state_hr_05,HR
city_hr_42242,42242,Radovan,country_state_hr_05,HR
city_hr_42243,42243,Maruševec,country_state_hr_05,HR
city_hr_42244,42244,Klenovnik,country_state_hr_05,HR
city_hr_42245,42245,Donja Voća,country_state_hr_05,HR
city_hr_42250,42250,Lepoglava,country_state_hr_05,HR
city_hr_42253,42253,Bednja,country_state_hr_05,HR
city_hr_42254,42254,Trakošćan,country_state_hr_05,HR
city_hr_42255,42255,Donja Višnjica,country_state_hr_05,HR
city_hr_43000,43000,Bjelovar,country_state_hr_07,HR
city_hr_43202,43202,Zrinski Topolovac,country_state_hr_07,HR
city_hr_43203,43203,Kapela,country_state_hr_07,HR
city_hr_43211,43211,Predavac,country_state_hr_07,HR
city_hr_43212,43212,Rovišće,country_state_hr_07,HR
city_hr_43226,43226,Veliko Trojstvo,country_state_hr_07,HR
city_hr_43227,43227,Šandrovac,country_state_hr_07,HR
city_hr_43231,43231,Ivanska,country_state_hr_07,HR
city_hr_43232,43232,Berek,country_state_hr_07,HR
city_hr_43233,43233,Trnovitički Popovac,country_state_hr_07,HR
city_hr_43240,43240,Čazma,country_state_hr_07,HR
city_hr_43246,43246,Štefanje,country_state_hr_07,HR
city_hr_43247,43247,Narta,country_state_hr_07,HR
city_hr_43251,43251,Gudovac,country_state_hr_07,HR
city_hr_43252,43252,Prgomelje,country_state_hr_07,HR
city_hr_43270,43270,Veliki Grđevac,country_state_hr_07,HR
city_hr_43272,43272,Nova Rača,country_state_hr_07,HR
city_hr_43273,43273,Bulinac,country_state_hr_07,HR
city_hr_43274,43274,Severin,country_state_hr_07,HR
city_hr_43280,43280,Garešnica,country_state_hr_07,HR
city_hr_43282,43282,Veliko Vukovje,country_state_hr_07,HR
city_hr_43283,43283,Kaniška Iva,country_state_hr_07,HR
city_hr_43284,43284,Hercegovac,country_state_hr_07,HR
city_hr_43290,43290,Grubišno Polje,country_state_hr_07,HR
city_hr_43293,43293,Veliki Zdenci,country_state_hr_07,HR
city_hr_43500,43500,Daruvar,country_state_hr_07,HR
city_hr_43505,43505,Končanica (Končenice),country_state_hr_07,HR
city_hr_43506,43506,Dežanovac,country_state_hr_07,HR
city_hr_43507,43507,Uljanik,country_state_hr_07,HR
city_hr_43531,43531,Veliki Bastaji,country_state_hr_07,HR
city_hr_43532,43532,Đulovac,country_state_hr_07,HR
city_hr_43541,43541,Sirač,country_state_hr_07,HR
city_hr_44000,44000,Sisak,country_state_hr_03,HR
city_hr_44010,44010,Sisak-Caprag,country_state_hr_03,HR
city_hr_44201,44201,Martinska Ves,country_state_hr_03,HR
city_hr_44202,44202,Topolovac,country_state_hr_03,HR
city_hr_44203,44203,Gušće,country_state_hr_03,HR
city_hr_44213,44213,Kratečko,country_state_hr_03,HR
city_hr_44204,44204,Jabukovac,country_state_hr_03,HR
city_hr_44210,44210,Sunja,country_state_hr_03,HR
city_hr_44211,44211,Blinjski Kut,country_state_hr_03,HR
city_hr_44250,44250,Petrinja,country_state_hr_03,HR
city_hr_44253,44253,Mošćenica,country_state_hr_03,HR
city_hr_44272,44272,Lekenik,country_state_hr_03,HR
city_hr_44273,44273,Sela,country_state_hr_03,HR
city_hr_44316,44316,Velika Ludina,country_state_hr_03,HR
city_hr_44317,44317,Popovača,country_state_hr_03,HR
city_hr_44318,44318,Voloder,country_state_hr_03,HR
city_hr_44320,44320,Kutina,country_state_hr_03,HR
city_hr_44321,44321,Banova Jaruga,country_state_hr_03,HR
city_hr_44322,44322,Lipovljani,country_state_hr_03,HR
city_hr_44323,44323,Rajić,country_state_hr_03,HR
city_hr_44324,44324,Jasenovac,country_state_hr_03,HR
city_hr_44325,44325,Krapje,country_state_hr_03,HR
city_hr_44330,44330,Novska,country_state_hr_03,HR
city_hr_44400,44400,Glina,country_state_hr_03,HR
city_hr_44410,44410,Gvozd,country_state_hr_03,HR
city_hr_44415,44415,Topusko,country_state_hr_03,HR
city_hr_44430,44430,Hrvatska Kostajnica,country_state_hr_03,HR
city_hr_44440,44440,Dvor,country_state_hr_03,HR
city_hr_44450,44450,Hrvatska Dubica,country_state_hr_03,HR
city_hr_47000,47000,Karlovac,country_state_hr_04,HR
city_hr_47201,47201,Draganići,country_state_hr_04,HR
city_hr_47206,47206,Lasinja,country_state_hr_04,HR
city_hr_47212,47212,Skakavac,country_state_hr_04,HR
city_hr_47220,47220,Vojnić,country_state_hr_04,HR
city_hr_47222,47222,Cetingrad,country_state_hr_04,HR
city_hr_47240,47240,Slunj,country_state_hr_04,HR
city_hr_47241,47241,Cerovac Vukmanički,country_state_hr_04,HR
city_hr_47242,47242,Krnjak,country_state_hr_04,HR
city_hr_47245,47245,Rakovica,country_state_hr_04,HR
city_hr_47246,47246,Drežnik Grad,country_state_hr_04,HR
city_hr_47250,47250,Duga Resa,country_state_hr_04,HR
city_hr_47251,47251,Bosiljevo,country_state_hr_04,HR
city_hr_47252,47252,Barilović,country_state_hr_04,HR
city_hr_47261,47261,Zvečaj,country_state_hr_04,HR
city_hr_47262,47262,Generalski Stol,country_state_hr_04,HR
city_hr_47264,47264,Tounj,country_state_hr_04,HR
city_hr_47271,47271,Netretić,country_state_hr_04,HR
city_hr_47276,47276,Žakanje,country_state_hr_04,HR
city_hr_47280,47280,Ozalj,country_state_hr_04,HR
city_hr_47286,47286,Mahično,country_state_hr_04,HR
city_hr_47300,47300,Ogulin,country_state_hr_04,HR
city_hr_47303,47303,Josipdol,country_state_hr_04,HR
city_hr_47304,47304,Plaški,country_state_hr_04,HR
city_hr_47306,47306,Saborsko,country_state_hr_04,HR
city_hr_47313,47313,Drežnica,country_state_hr_04,HR
city_hr_48000,48000,Koprivnica,country_state_hr_06,HR
city_hr_48214,48214,Sveti Ivan Žabno,country_state_hr_06,HR
city_hr_48260,48260,Križevci,country_state_hr_06,HR
city_hr_48264,48264,Kloštar Vojakovački,country_state_hr_06,HR
city_hr_48267,48267,Orehovec,country_state_hr_06,HR
city_hr_48268,48268,Gornja Rijeka,country_state_hr_06,HR
city_hr_48269,48269,Kalnik,country_state_hr_06,HR
city_hr_48306,48306,Sokolovac,country_state_hr_06,HR
city_hr_48312,48312,Rasinja,country_state_hr_06,HR
city_hr_48316,48316,Đelekovec,country_state_hr_06,HR
city_hr_48317,48317,Legrad,country_state_hr_06,HR
city_hr_48321,48321,Peteranec,country_state_hr_06,HR
city_hr_48322,48322,Drnje,country_state_hr_06,HR
city_hr_48326,48326,Virje,country_state_hr_06,HR
city_hr_48327,48327,Molve,country_state_hr_06,HR
city_hr_48331,48331,Gola,country_state_hr_06,HR
city_hr_48350,48350,Đurđevac,country_state_hr_06,HR
city_hr_48356,48356,Ferdinandovac,country_state_hr_06,HR
city_hr_48361,48361,Kalinovac,country_state_hr_06,HR
city_hr_48363,48363,Podravske Sesvete,country_state_hr_06,HR
city_hr_49000,49000,Krapina,country_state_hr_02,HR
city_hr_49210,49210,Zabok,country_state_hr_02,HR
city_hr_49214,49214,Veliko Trgovišće,country_state_hr_02,HR
city_hr_49215,49215,Tuhelj,country_state_hr_02,HR
city_hr_49216,49216,Desinić,country_state_hr_02,HR
city_hr_49217,49217,Krapinske Toplice,country_state_hr_02,HR
city_hr_49218,49218,Pregrada,country_state_hr_02,HR
city_hr_49221,49221,Bedekovčina,country_state_hr_02,HR
city_hr_49223,49223,Sveti Križ Začretje,country_state_hr_02,HR
city_hr_49224,49224,Lepajci,country_state_hr_02,HR
city_hr_49225,49225,Đurmanec,country_state_hr_02,HR
city_hr_49231,49231,Hum na Sutli,country_state_hr_02,HR
city_hr_49232,49232,Radoboj,country_state_hr_02,HR
city_hr_49233,49233,Gornje Jesenje,country_state_hr_02,HR
city_hr_49234,49234,Petrovsko,country_state_hr_02,HR
city_hr_49240,49240,Donja Stubica,country_state_hr_02,HR
city_hr_49243,49243,Oroslavje,country_state_hr_02,HR
city_hr_49245,49245,Gornja Stubica,country_state_hr_02,HR
city_hr_49246,49246,Marija Bistrica,country_state_hr_02,HR
city_hr_49247,49247,Zlatar Bistrica,country_state_hr_02,HR
city_hr_49250,49250,Zlatar,country_state_hr_02,HR
city_hr_49251,49251,Mače,country_state_hr_02,HR
city_hr_49252,49252,Mihovljan,country_state_hr_02,HR
city_hr_49253,49253,Lobor,country_state_hr_02,HR
city_hr_49282,49282,Konjščina,country_state_hr_02,HR
city_hr_49283,49283,Hraščina-Trgovišće,country_state_hr_02,HR
city_hr_49284,49284,Budinšćina,country_state_hr_02,HR
city_hr_49290,49290,Klanjec,country_state_hr_02,HR
city_hr_49294,49294,Kraljevec na Sutli,country_state_hr_02,HR
city_hr_49295,49295,Kumrovec,country_state_hr_02,HR
city_hr_49296,49296,Zagorska Sela,country_state_hr_02,HR
city_hr_51000,51000,Rijeka,country_state_hr_08,HR
city_hr_51211,51211,Matulji,country_state_hr_08,HR
city_hr_51212,51212,Vele Mune,country_state_hr_08,HR
city_hr_51213,51213,Jurdani,country_state_hr_08,HR
city_hr_51214,51214,Šapjane,country_state_hr_08,HR
city_hr_51215,51215,Kastav,country_state_hr_08,HR
city_hr_51216,51216,Viškovo,country_state_hr_08,HR
city_hr_51217,51217,Klana,country_state_hr_08,HR
city_hr_51218,51218,Dražice,country_state_hr_08,HR
city_hr_51221,51221,Kostrena,country_state_hr_08,HR
city_hr_51222,51222,Bakar,country_state_hr_08,HR
city_hr_51223,51223,Škrljevo,country_state_hr_08,HR
city_hr_51224,51224,Krasica,country_state_hr_08,HR
city_hr_51225,51225,Praputnjak,country_state_hr_08,HR
city_hr_51226,51226,Hreljin,country_state_hr_08,HR
city_hr_51227,51227,Kukuljanovo,country_state_hr_08,HR
city_hr_51241,51241,Križišće,country_state_hr_08,HR
city_hr_51242,51242,Drivenik,country_state_hr_08,HR
city_hr_51243,51243,Tribalj,country_state_hr_08,HR
city_hr_51244,51244,Grižane,country_state_hr_08,HR
city_hr_51250,51250,Novi Vinodolski,country_state_hr_08,HR
city_hr_51251,51251,Ledenice,country_state_hr_08,HR
city_hr_51252,51252,Klenovica,country_state_hr_08,HR
city_hr_51253,51253,Bribir,country_state_hr_08,HR
city_hr_51260,51260,Crikvenica,country_state_hr_08,HR
city_hr_51261,51261,Bakarac,country_state_hr_08,HR
city_hr_51262,51262,Kraljevica,country_state_hr_08,HR
city_hr_51263,51263,Šmrika,country_state_hr_08,HR
city_hr_51264,51264,Jadranovo,country_state_hr_08,HR
city_hr_51280,51280,Rab,country_state_hr_08,HR
city_hr_51281,51281,Lopar,country_state_hr_08,HR
city_hr_51300,51300,Delnice,country_state_hr_08,HR
city_hr_51301,51301,Brod na Kupi,country_state_hr_08,HR
city_hr_51302,51302,Kuželj,country_state_hr_08,HR
city_hr_51303,51303,Plešce,country_state_hr_08,HR
city_hr_51304,51304,Gerovo,country_state_hr_08,HR
city_hr_51305,51305,Tršće,country_state_hr_08,HR
city_hr_51306,51306,Čabar,country_state_hr_08,HR
city_hr_51307,51307,Prezid,country_state_hr_08,HR
city_hr_51311,51311,Skrad,country_state_hr_08,HR
city_hr_51312,51312,Brod Moravice,country_state_hr_08,HR
city_hr_51313,51313,Kupjak,country_state_hr_08,HR
city_hr_51314,51314,Ravna Gora,country_state_hr_08,HR
city_hr_51315,51315,Mrkopalj,country_state_hr_08,HR
city_hr_51316,51316,Lokve,country_state_hr_08,HR
city_hr_51317,51317,Crni Lug,country_state_hr_08,HR
city_hr_51322,51322,Fužine,country_state_hr_08,HR
city_hr_51323,51323,Lič,country_state_hr_08,HR
city_hr_51324,51324,Zlobin,country_state_hr_08,HR
city_hr_51325,51325,Moravice,country_state_hr_08,HR
city_hr_51326,51326,Vrbovsko,country_state_hr_08,HR
city_hr_51327,51327,Gomirje,country_state_hr_08,HR
city_hr_51328,51328,Lukovdol,country_state_hr_08,HR
city_hr_51329,51329,Severin na Kupi,country_state_hr_08,HR
city_hr_51410,51410,Opatija,country_state_hr_08,HR
city_hr_51414,51414,Ičići,country_state_hr_08,HR
city_hr_51415,51415,Lovran,country_state_hr_08,HR
city_hr_51417,51417,Mošćenička Draga,country_state_hr_08,HR
city_hr_51418,51418,Brseč,country_state_hr_08,HR
city_hr_51500,51500,Krk,country_state_hr_08,HR
city_hr_51511,51511,Malinska,country_state_hr_08,HR
city_hr_51513,51513,Omišalj,country_state_hr_08,HR
city_hr_51515,51515,Šilo,country_state_hr_08,HR
city_hr_51516,51516,Vrbnik,country_state_hr_08,HR
city_hr_51517,51517,Kornić,country_state_hr_08,HR
city_hr_51521,51521,Punat,country_state_hr_08,HR
city_hr_51522,51522,Draga Bašćanska,country_state_hr_08,HR
city_hr_51523,51523,Baška,country_state_hr_08,HR
city_hr_51550,51550,Mali Lošinj,country_state_hr_08,HR
city_hr_51551,51551,Veli Lošinj,country_state_hr_08,HR
city_hr_51552,51552,Ilovik,country_state_hr_08,HR
city_hr_51554,51554,Nerezine,country_state_hr_08,HR
city_hr_51555,51555,Belej,country_state_hr_08,HR
city_hr_51556,51556,Martinšćica,country_state_hr_08,HR
city_hr_51557,51557,Cres,country_state_hr_08,HR
city_hr_51559,51559,Beli,country_state_hr_08,HR
city_hr_51561,51561,Susak,country_state_hr_08,HR
city_hr_51562,51562,Unije,country_state_hr_08,HR
city_hr_51564,51564,Ćunski,country_state_hr_08,HR
city_hr_52000,52000,Pazin,country_state_hr_18,HR
city_hr_52100,52100,Pula (Pola),country_state_hr_18,HR
city_hr_52203,52203,Medulin,country_state_hr_18,HR
city_hr_52204,52204,Ližnjan (Lisignano),country_state_hr_18,HR
city_hr_52206,52206,Marčana,country_state_hr_18,HR
city_hr_52207,52207,Barban,country_state_hr_18,HR
city_hr_52208,52208,Krnica,country_state_hr_18,HR
city_hr_52210,52210,Rovinj (Rovigno),country_state_hr_18,HR
city_hr_52211,52211,Bale (Valle),country_state_hr_18,HR
city_hr_52212,52212,Fažana (Fasana),country_state_hr_18,HR
city_hr_52215,52215,Vodnjan (Dignano),country_state_hr_18,HR
city_hr_52216,52216,Galižana (Gallesano),country_state_hr_18,HR
city_hr_52220,52220,Labin,country_state_hr_18,HR
city_hr_52221,52221,Rabac,country_state_hr_18,HR
city_hr_52222,52222,Koromačno,country_state_hr_18,HR
city_hr_52223,52223,Raša,country_state_hr_18,HR
city_hr_52224,52224,Trget,country_state_hr_18,HR
city_hr_52231,52231,Nedešćina,country_state_hr_18,HR
city_hr_52232,52232,Kršan,country_state_hr_18,HR
city_hr_52234,52234,Plomin,country_state_hr_18,HR
city_hr_52332,52332,Pićan,country_state_hr_18,HR
city_hr_52333,52333,Podpićan,country_state_hr_18,HR
city_hr_52341,52341,Žminj,country_state_hr_18,HR
city_hr_52342,52342,Svetvinčenat,country_state_hr_18,HR
city_hr_52352,52352,Kanfanar,country_state_hr_18,HR
city_hr_52402,52402,Cerovlje,country_state_hr_18,HR
city_hr_52403,52403,Gračišće,country_state_hr_18,HR
city_hr_52404,52404,Sveti Petar u šumi,country_state_hr_18,HR
city_hr_52420,52420,Buzet,country_state_hr_18,HR
city_hr_52422,52422,Lanišće,country_state_hr_18,HR
city_hr_52423,52423,Karojba,country_state_hr_18,HR
city_hr_52424,52424,Motovun (Montana),country_state_hr_18,HR
city_hr_52425,52425,Roč,country_state_hr_18,HR
city_hr_52426,52426,Lupoglav,country_state_hr_18,HR
city_hr_52427,52427,Livade (Levade),country_state_hr_18,HR
city_hr_52428,52428,Oprtalj (Portole),country_state_hr_18,HR
city_hr_52429,52429,Grožnjan (Grisignana),country_state_hr_18,HR
city_hr_52434,52434,Boljun,country_state_hr_18,HR
city_hr_52440,52440,Poreč (Parenzo),country_state_hr_18,HR
city_hr_52444,52444,Tinjan,country_state_hr_18,HR
city_hr_52445,52445,Baderna,country_state_hr_18,HR
city_hr_52446,52446,Nova Vas,country_state_hr_18,HR
city_hr_52447,52447,Vižinada (Visinada),country_state_hr_18,HR
city_hr_52448,52448,Sveti Lovreč,country_state_hr_18,HR
city_hr_52449,52449,Červar Porat,country_state_hr_18,HR
city_hr_52450,52450,Vrsar (Orsera),country_state_hr_18,HR
city_hr_52452,52452,Funtana (Fontane),country_state_hr_18,HR
city_hr_52460,52460,Buje (Buie),country_state_hr_18,HR
city_hr_52462,52462,Momjan (Momiano),country_state_hr_18,HR
city_hr_52463,52463,Višnjan (Visignano),country_state_hr_18,HR
city_hr_52464,52464,Kaštelir (Castelliere),country_state_hr_18,HR
city_hr_52465,52465,Tar (Torre),country_state_hr_18,HR
city_hr_52466,52466,Novigrad (Cittanova),country_state_hr_18,HR
city_hr_52470,52470,Umag (Umago),country_state_hr_18,HR
city_hr_52474,52474,Brtonigla (Verteneglio),country_state_hr_18,HR
city_hr_52475,52475,Savudrija (Salvore),country_state_hr_18,HR
city_hr_53000,53000,Gospić,country_state_hr_09,HR
city_hr_53201,53201,Lički Osik,country_state_hr_09,HR
city_hr_53202,53202,Perušić,country_state_hr_09,HR
city_hr_53203,53203,Kosinj,country_state_hr_09,HR
city_hr_53212,53212,Klanac,country_state_hr_09,HR
city_hr_53213,53213,Donje Pazarište,country_state_hr_09,HR
city_hr_53220,53220,Otočac,country_state_hr_09,HR
city_hr_53223,53223,Vrhovine,country_state_hr_09,HR
city_hr_53224,53224,Ličko Lešće,country_state_hr_09,HR
city_hr_53230,53230,Korenica,country_state_hr_09,HR
city_hr_53231,53231,Plitvička Jezera,country_state_hr_09,HR
city_hr_53233,53233,Ličko Petrovo Selo,country_state_hr_09,HR
city_hr_53234,53234,Udbina,country_state_hr_09,HR
city_hr_53236,53236,Podlapača,country_state_hr_09,HR
city_hr_53244,53244,Lovinac,country_state_hr_09,HR
city_hr_53250,53250,Donji Lapac,country_state_hr_09,HR
city_hr_53260,53260,Brinje,country_state_hr_09,HR
city_hr_53261,53261,Križpolje,country_state_hr_09,HR
city_hr_53262,53262,Jezerane,country_state_hr_09,HR
city_hr_53270,53270,Senj,country_state_hr_09,HR
city_hr_53271,53271,Krivi Put,country_state_hr_09,HR
city_hr_53273,53273,Vratnik,country_state_hr_09,HR
city_hr_53274,53274,Krasno,country_state_hr_09,HR
city_hr_53284,53284,Sveti Juraj,country_state_hr_09,HR
city_hr_53287,53287,Jablanac,country_state_hr_09,HR
city_hr_53288,53288,Karlobag,country_state_hr_09,HR
city_hr_53289,53289,Lukovo Šugarje,country_state_hr_09,HR
city_hr_53291,53291,Novalja,country_state_hr_09,HR
city_hr_53294,53294,Lun,country_state_hr_09,HR
city_hr_53296,53296,Zubovići,country_state_hr_09,HR
